fill,run,LS,avgpu
7328,325022,1192,27.9
7328,325022,1193,27.8
7328,325022,1194,27.8
7328,325022,1195,27.8
7328,325022,1196,27.8
7328,325022,1197,27.8
7328,325022,1198,27.8
7328,325022,1199,27.8
7328,325022,1200,27.7
7328,325022,1201,27.7
7328,325022,1202,27.7
7328,325022,1203,27.7
7328,325022,1204,27.7
7328,325022,1205,27.7
7328,325022,1206,27.6
7328,325022,1207,27.6
7328,325022,1208,27.6
7328,325022,1209,27.6
7328,325022,1210,27.6
7328,325022,1211,27.6
7328,325022,1212,27.5
7328,325022,1213,27.5
7328,325022,1214,27.5
7328,325022,1215,27.5
7328,325022,1216,27.5
7328,325022,1217,27.5
7328,325022,1218,27.4
7328,325022,1219,27.4
7328,325022,1220,27.4
7328,325022,1221,27.4
7328,325022,1222,27.4
7328,325022,1223,27.4
7328,325022,1224,27.3
7328,325022,1225,27.3
7328,325022,1226,27.3
7328,325022,1227,27.3
7328,325022,1228,27.3
7328,325022,1229,27.3
7328,325022,1230,27.3
7328,325022,1231,27.2
7328,325022,1232,27.2
7328,325022,1233,27.2
7328,325022,1234,27.2
7328,325022,1235,27.2
7328,325022,1236,27.1
7328,325022,1237,27.1
7328,325022,1238,27.1
7328,325022,1239,27.1
7328,325022,1240,27.1
7328,325022,1241,27.2
7328,325022,1242,27.1
7328,325022,1243,27.1
7328,325022,1244,27.1
7328,325022,1245,27.1
7328,325022,1246,27.1
7328,325022,1247,27.1
7328,325022,1248,27.1
7328,325022,1249,27.0
7328,325022,1250,27.0
7328,325022,1251,27.0
7328,325022,1252,27.0
7328,325022,1253,27.0
7328,325022,1254,27.0
7328,325022,1255,26.9
7328,325022,1256,26.9
7328,325022,1257,26.9
7328,325022,1258,26.9
7328,325022,1259,26.9
7328,325022,1260,26.8
7328,325022,1261,26.8
7328,325022,1262,26.8
7328,325022,1263,26.8
7328,325022,1264,26.8
7328,325022,1265,26.8
7328,325022,1266,26.7
7328,325022,1267,26.7
7328,325022,1268,26.7
7328,325022,1269,26.7
7328,325022,1270,26.7
7328,325022,1271,26.6
7328,325022,1272,26.6
7328,325022,1273,26.6
7328,325022,1274,26.6
7328,325022,1275,26.6
7328,325022,1276,26.6
7328,325022,1277,26.6
7328,325022,1278,26.5
7328,325022,1279,26.5
7328,325022,1280,26.5
7328,325022,1281,26.5
7328,325022,1282,26.5
7328,325022,1283,26.5
7328,325022,1284,26.4
7328,325022,1285,26.4
7328,325022,1286,26.4
7328,325022,1287,26.4
7328,325022,1288,26.4
7328,325022,1289,26.4
7328,325022,1290,26.4
7328,325022,1291,26.4
7328,325022,1292,26.3
7328,325022,1293,26.3
7328,325022,1294,26.3
7328,325022,1295,26.3
7328,325022,1296,26.3
7328,325022,1297,26.3
7328,325022,1298,26.3
7328,325022,1299,26.3
7328,325022,1300,26.3
7328,325022,1301,26.3
7328,325022,1302,26.3
7328,325022,1303,26.2
7328,325022,1304,26.2
7328,325022,1305,26.2
7328,325022,1306,26.2
7328,325022,1307,26.2
7328,325022,1308,26.2
7328,325022,1309,26.1
7328,325022,1310,26.1
7328,325022,1311,26.2
7328,325022,1312,26.1
7328,325022,1313,26.1
7328,325022,1314,26.1
7328,325022,1315,26.0
7328,325022,1316,26.0
7328,325022,1317,26.0
7328,325022,1318,26.0
7328,325022,1319,26.0
7328,325022,1320,26.0
7328,325022,1321,26.0
7328,325022,1322,26.0
7328,325022,1323,25.9
7328,325022,1324,25.9
7328,325022,1325,25.9
7328,325022,1326,25.9
7328,325022,1327,25.9
7328,325022,1328,25.8
7328,325022,1329,25.8
7328,325022,1330,25.8
7328,325022,1331,25.8
7328,325022,1332,25.8
7328,325022,1333,25.8
7328,325022,1334,25.8
7328,325022,1335,25.8
7328,325022,1336,25.7
7328,325022,1337,25.7
7328,325022,1338,25.7
7328,325022,1339,25.7
7328,325022,1340,25.7
7328,325022,1341,25.7
7328,325022,1342,25.6
7328,325022,1343,25.6
7328,325022,1344,25.6
7328,325022,1345,25.6
7328,325022,1346,25.6
7328,325022,1347,25.6
7328,325022,1348,25.6
7328,325022,1349,25.5
7328,325022,1350,25.5
7328,325022,1351,25.5
7328,325022,1352,25.5
7328,325022,1353,25.5
7328,325022,1354,25.5
7328,325022,1355,25.5
7328,325022,1356,25.5
7328,325022,1357,25.5
7328,325022,1358,25.5
7328,325022,1359,25.5
7328,325022,1360,25.5
7328,325022,1361,25.4
7328,325022,1362,25.4
7328,325022,1363,25.4
7328,325022,1364,25.4
7328,325022,1365,25.4
7328,325022,1366,25.4
7328,325022,1367,25.4
7328,325022,1368,25.3
7328,325022,1369,25.3
7328,325022,1370,25.3
7328,325022,1371,25.3
7328,325022,1372,25.3
7328,325022,1373,25.2
7328,325022,1374,25.8
7328,325022,1375,27.0
7328,325022,1376,27.2
7328,325022,1377,27.1
7328,325022,1378,27.1
7328,325022,1379,27.1
7328,325022,1380,27.1
7328,325022,1381,27.0
7328,325022,1382,27.0
7328,325022,1383,27.0
7328,325022,1384,27.0
7328,325022,1385,27.0
7328,325022,1386,26.9
7328,325022,1387,26.9
7328,325022,1388,26.9
7328,325022,1389,26.9
7328,325022,1390,26.9
7328,325022,1391,26.7
7328,325022,1392,26.7
7328,325022,1393,24.2
7328,325022,1394,24.5
7328,325022,1395,26.7
7328,325022,1396,26.6
7328,325022,1397,26.7
7328,325022,1398,26.7
7328,325022,1399,26.7
7328,325022,1400,26.6
7328,325022,1401,26.7
7328,325022,1402,26.6
7328,325022,1403,26.6
7328,325022,1404,26.6
7328,325022,1405,26.6
7328,325022,1406,26.6
7328,325022,1407,26.5
7328,325022,1408,26.5
7328,325022,1409,26.5
7328,325022,1410,26.5
7328,325022,1411,26.4
7328,325022,1412,26.4
7328,325022,1413,26.4
7328,325022,1414,26.4
7328,325022,1415,26.4
7328,325022,1416,26.3
7328,325022,1417,26.3
7328,325022,1418,26.3
7328,325022,1419,26.3
7328,325022,1420,26.3
7328,325022,1421,26.3
7328,325022,1422,26.2
7328,325022,1423,26.2
7328,325022,1424,26.2
7328,325022,1425,26.2
7328,325022,1426,26.2
7328,325022,1427,26.1
7328,325022,1428,26.1
7328,325022,1429,26.1
7328,325022,1430,26.1
7328,325022,1431,26.1
7328,325022,1432,26.0
7328,325022,1433,26.0
7328,325022,1434,26.0
7328,325022,1435,26.0
7328,325022,1436,26.0
7328,325022,1437,26.0
7328,325022,1438,25.9
7328,325022,1439,25.9
7328,325022,1440,25.9
7328,325022,1441,25.9
7328,325022,1442,25.9
7328,325022,1443,25.9
7328,325022,1444,25.8
7328,325022,1445,25.8
7328,325022,1446,25.8
7328,325022,1447,25.8
7328,325022,1448,25.8
7328,325022,1449,25.7
7328,325022,1450,25.7
7328,325022,1451,25.7
7328,325022,1452,25.7
7328,325022,1453,25.7
7328,325022,1454,25.6
7328,325022,1455,25.7
7328,325022,1456,25.6
7328,325022,1457,25.6
7328,325022,1458,25.6
7328,325022,1459,25.5
7328,325022,1460,25.5
7328,325022,1461,25.5
7328,325022,1462,25.5
7328,325022,1463,25.5
7328,325022,1464,25.5
7328,325022,1465,25.5
7328,325022,1466,25.5
7328,325022,1467,25.4
7328,325022,1468,25.4
7328,325022,1469,25.4
7328,325022,1470,25.4
7328,325022,1471,25.4
7328,325022,1472,25.4
7328,325022,1473,25.3
7328,325022,1474,25.3
7328,325022,1475,25.3
7328,325022,1476,25.3
7328,325022,1477,25.3
7328,325022,1478,25.3
7328,325022,1479,25.3
7328,325022,1480,25.3
7328,325022,1481,25.2
7328,325022,1482,25.2
7328,325022,1483,25.2
7328,325022,1484,25.2
7328,325022,1485,25.1
7328,325022,1486,25.2
7328,325022,1487,25.1
7328,325022,1488,25.1
7328,325022,1489,25.1
7328,325022,1490,25.1
7328,325022,1491,25.0
7328,325022,1492,25.0
7328,325022,1493,25.0
7328,325022,1494,25.0
7328,325022,1495,25.0
7328,325022,1496,25.0
7328,325022,1497,25.0
7328,325022,1498,24.9
7328,325022,1499,24.9
7328,325022,1500,24.9
7328,325022,1501,24.9
7328,325022,1502,24.9
7328,325022,1503,24.9
7328,325022,1504,24.9
7328,325022,1505,24.8
7328,325022,1506,24.8
7328,325022,1507,24.8
7328,325022,1508,24.8
7328,325022,1509,24.8
7328,325022,1510,24.8
7328,325022,1511,24.8
7328,325022,1512,24.8
7328,325022,1513,24.8
7328,325022,1514,24.7
7328,325022,1515,24.7
7328,325022,1516,24.7
7328,325022,1517,24.6
7328,325022,1518,24.6
7328,325022,1519,24.6
7328,325022,1520,24.6
7328,325022,1521,24.6
7328,325022,1522,24.5
7328,325022,1523,24.5
7328,325022,1524,24.5
7328,325022,1525,24.5
7328,325022,1526,24.5
7328,325022,1527,24.5
7328,325022,1528,24.5
7328,325022,1529,24.5
7328,325022,1530,24.4
7328,325022,1531,24.4
7328,325022,1532,24.4
7328,325022,1533,24.4
7328,325022,1534,24.4
7328,325022,1535,24.4
7328,325022,1536,24.3
7328,325022,1537,24.3
7328,325022,1538,24.3
7328,325022,1539,24.3
7328,325022,1540,24.3
7328,325022,1541,24.2
7328,325022,1542,24.2
7328,325022,1543,24.2
7328,325022,1544,24.2
7328,325022,1545,24.2
7328,325022,1546,24.2
7328,325022,1547,24.2
7328,325022,1548,24.1
7328,325022,1549,24.1
7328,325022,1550,24.1
7328,325022,1551,24.1
7328,325022,1552,24.1
7328,325022,1553,24.1
7328,325022,1554,24.1
7328,325022,1555,24.0
7328,325022,1556,24.0
7328,325022,1557,24.0
7328,325022,1558,24.0
7328,325022,1559,24.0
7328,325022,1560,23.9
7328,325022,1561,24.0
7328,325022,1562,24.0
7328,325022,1563,24.0
7328,325022,1564,24.0
7328,325022,1565,23.9
7328,325022,1566,23.9
7328,325022,1567,23.8
7328,325022,1568,23.8
7328,325022,1569,23.8
7328,325022,1570,23.8
7328,325022,1571,23.8
7328,325022,1572,18.4
7328,325022,1573,6.0
7328,325022,1574,12.7
7328,325022,1575,23.5
7328,325022,1576,20.5
7328,325022,1577,12.9
7328,325022,1578,2.1
7328,325022,1579,23.7
7328,325022,1580,6.5
7328,325022,1581,13.1
7328,325022,1582,22.5
7328,325022,1583,20.6
7328,325022,1584,13.1
7328,325022,1585,2.6
7328,325022,1586,23.6
7328,325022,1587,23.6
7328,325022,1588,23.5
7328,325022,1589,23.5
7328,325022,1590,23.6
7328,325022,1591,23.5
7328,325022,1592,23.5
7328,325022,1593,23.5
7328,325022,1594,23.5
,#Summary,,
,#nfill,nrun,
,#1,1,
